customerID,DeviceProtection,OnlineBackup,OnlineSecurity,InternetService,MultipleLines,PhoneService,TechSupport,StreamingMovies,StreamingTV,datetime
7301-ABVAD,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-09-16 19:49:05.640443056
6614-FHDBO,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-07-07 06:49:47.560352168
7576-ASEJU,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,2021-04-05 04:05:59.897756320
9058-HRZSV,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,2021-09-08 17:02:13.939221808
4522-AKYLR,Yes,Yes,No,DSL,No,Yes,No,No,No,2020-07-22 06:02:21.096279466
0221-WMXNQ,No,No,Yes,Fiber optic,No,Yes,No,No,No,2021-11-26 09:28:16.222664016
0303-UNCIP,Yes,No,No,DSL,Yes,Yes,No,Yes,No,2020-05-29 21:29:29.838114172
9947-OTFQU,No,Yes,No,Fiber optic,No,Yes,No,No,No,2021-09-12 15:42:28.934961656
0322-YINQP,No,No,Yes,DSL,No,Yes,No,No,No,2021-08-09 09:33:59.761431408
0959-WHOKV,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,2021-02-03 00:42:07.463788696
4075-JFPGR,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,2021-02-16 17:33:31.133200792
4629-NRXKX,No,No,No,Fiber optic,No,Yes,No,No,No,2021-08-25 19:11:52.638454984
9514-JDSKI,No,Yes,No,DSL,No phone service,No,No,No,Yes,2021-01-10 08:40:37.489349616
3282-ZISZV,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-07-25 06:17:16.750923032
3675-YDUPJ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-10-20 05:34:20.210167560
4111-BNXIF,Yes,Yes,No,DSL,No phone service,No,Yes,Yes,Yes,2020-06-25 03:48:00.204487360
7017-VFHAY,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-05-23 16:00:40.897472308
6655-LHBYW,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-02-22 20:05:27.179778472
4959-JOSRX,No,No,No,DSL,No,Yes,No,No,No,2020-12-10 00:17:35.154785572
5046-NUHWD,Yes,No,Yes,DSL,No phone service,No,No,Yes,No,2021-09-16 04:24:48.667992048
7273-TEFQD,Yes,No,No,DSL,No phone service,No,No,Yes,No,2020-03-01 02:29:04.277193979
3606-TWKGI,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-02-12 11:24:49.690428856
7529-ZDFXI,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,2020-07-08 23:08:52.689576824
7605-BDWDC,No,Yes,Yes,DSL,No phone service,No,Yes,Yes,No,2020-08-05 08:51:40.028401020
1950-KSVVJ,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-01-08 19:18:25.254189148
0123-CRBRT,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2021-05-31 07:54:49.179210448
6292-TOSSS,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-04-09 13:11:34.234592445
3197-ARFOY,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2020-08-13 16:10:05.282590172
6323-AYBRX,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-08-30 06:46:55.790968476
7014-ZZXAW,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-07-19 15:17:56.625958536
4385-GZQXV,No,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,2021-06-13 12:18:48.770235728
7633-MVPUY,No,Yes,Yes,DSL,No,Yes,Yes,No,No,2020-02-04 21:05:22.067594433
6366-ZGQGL,No,No,No,DSL,No phone service,No,No,No,No,2021-10-19 14:37:27.316103376
4716-HHKQH,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-09-10 21:48:43.146833284
5940-AHUHD,No,No,No,Fiber optic,No,Yes,No,No,No,2020-07-21 07:37:01.755183186
6432-TWQLB,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,2021-03-10 02:46:27.162737856
4484-GLZOU,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-01-24 16:28:54.052825900
3179-GBRWV,No,Yes,Yes,DSL,No,Yes,No,Yes,No,2020-03-29 23:04:35.035501278
8645-KWHJO,Yes,No,No,DSL,No phone service,No,Yes,Yes,Yes,2020-04-19 04:53:14.092587332
4130-MZLCC,No,Yes,No,DSL,No,Yes,No,No,No,2020-09-20 15:59:51.820505536
0314-TKOSI,No,Yes,Yes,DSL,No,Yes,No,No,No,2021-09-26 23:30:45.498437944
8229-MYEJZ,No,Yes,No,DSL,No,Yes,No,No,No,2021-09-29 18:46:43.521726784
2080-SRCDE,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-02-13 19:20:40.215847770
9577-WJVCQ,No,No,Yes,DSL,Yes,Yes,No,No,No,2020-08-11 01:53:04.890656064
9512-UIBFX,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-05-03 15:10:59.471740982
6202-DYYFX,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-05-16 19:34:59.062766260
3808-HFKDE,No,No,No,DSL,No,Yes,No,No,No,2020-02-07 18:50:48.906560636
5583-SXDAG,No,No,No,Fiber optic,No,Yes,No,No,No,2020-02-19 07:23:07.446748083
3488-PGMQJ,No,Yes,No,Fiber optic,No,Yes,No,No,No,2021-03-22 23:42:00.306731040
3580-REOAC,No,No,No,DSL,No,Yes,No,No,No,2020-08-01 05:12:27.401306448
7534-BFESC,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-12-15 09:50:33.570008520
3727-OWVYD,Yes,Yes,Yes,DSL,No,Yes,No,No,No,2020-12-23 22:07:56.455552400
2294-SALNE,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,2020-12-31 14:29:28.815677364
4847-TAJYI,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-10-21 16:27:03.629650664
1563-IWQEX,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-08-27 03:35:07.242260720
8203-XJZRC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-10-07 11:35:39.960238568
6556-DBKZF,Yes,No,No,Fiber optic,No,Yes,No,No,No,2021-10-02 01:35:17.466628800
6851-WEFYX,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-12-26 19:25:59.216131776
2985-JUUBZ,Yes,No,No,DSL,Yes,Yes,No,Yes,Yes,2021-09-25 02:40:06.816245384
6390-DSAZX,No,No,Yes,Fiber optic,No,Yes,No,No,No,2020-07-04 21:59:08.878159614
0895-LMRSF,No,No,No,DSL,No,Yes,No,Yes,Yes,2021-11-04 01:50:00.852030672
8098-LLAZX,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-12-10 02:19:39.892076112
8266-VBFQL,Yes,No,No,Fiber optic,No,Yes,Yes,Yes,No,2020-01-31 19:55:38.256177222
8181-YHCMF,Yes,Yes,No,DSL,No phone service,No,Yes,Yes,Yes,2021-06-04 04:05:35.359272936
2240-HSJQD,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,2021-01-02 06:21:09.866515192
1248-DYXUB,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-05-14 12:46:25.117864242
0265-EDXBD,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-08-07 10:13:52.263561488
4115-BNPJY,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,2021-06-16 12:33:44.424879296
3167-SNQPL,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-07-10 19:32:07.293382560
4091-TVOCN,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,2021-08-03 14:03:06.083499000
1098-TDVUQ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-08-15 00:05:55.808009088
7277-OZCGZ,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,2021-07-03 13:08:30.195967056
1557-EMYVT,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-01-31 04:58:45.362113036
2799-ARNLO,No,No,No,Fiber optic,No,Yes,No,No,No,2021-01-21 18:43:27.213859696
7563-BIUPC,No,No,No,Fiber optic,No,Yes,No,No,Yes,2020-04-19 17:20:38.170974154
5027-YOCXN,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-08-29 08:21:36.449872196
3973-SKMLN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-01-12 20:00:44.987219539
2321-OMBXY,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,2020-12-15 19:48:28.832717976
2840-XANRC,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-10-09 22:55:47.458108488
6745-JEFZB,No,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,2021-08-17 16:52:25.015620560
5020-ZSTTY,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2021-06-19 22:46:35.342232320
9880-TDQAC,Yes,Yes,No,DSL,No phone service,No,Yes,Yes,Yes,2021-09-19 14:37:39.585345072
8705-WZCYL,No,No,No,DSL,No,Yes,No,No,No,2020-08-07 00:43:21.079238852
7102-JJVTX,No,No,Yes,DSL,No,Yes,No,No,No,2021-01-29 06:06:01.942629932
8626-PTQGE,No,Yes,Yes,DSL,No phone service,No,Yes,Yes,Yes,2021-11-21 14:52:10.701505248
4983-CLMLV,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-03-06 12:02:02.692416927
5701-YVSVF,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,2020-08-12 22:43:43.572848620
5804-LEPIM,No,No,No,Fiber optic,No,Yes,No,No,No,2021-10-13 06:39:09.559784152
5697-GOMBF,No,No,No,DSL,No phone service,No,No,No,Yes,2020-04-20 20:44:55.143425162
2739-CACDQ,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2021-10-28 05:24:19.017324624
9385-EHGDO,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-28 03:36:20.857710880
9498-FIMXL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-12-10 17:43:56.864527120
2379-GYFLQ,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,2021-08-18 05:19:49.094007384
0122-OAHPZ,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-11-18 02:09:50.968474864
2868-SNELZ,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2020-04-29 04:03:20.397614314
4322-RCYMT,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,2021-01-15 13:14:38.273217836
6680-NENYN,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-10-30 07:13:55.330871912
2088-IEBAU,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2021-03-18 10:04:52.416927008
7982-VCELR,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,2021-12-04 16:46:41.476853168
1343-EHPYB,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-09-23 00:50:30.502698096
6035-BXTTY,No,Yes,No,DSL,No,Yes,Yes,No,No,2021-12-28 06:18:42.635614880
6885-PKOAM,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2020-11-02 00:27:48.616870208
7520-HQWJU,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,2020-02-27 04:43:37.438227776
9639-BUJXT,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-12-26 01:59:37.506390224
5924-SNGKP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-02-06 22:54:58.381141721
0021-IKXGC,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-09-12 23:38:19.460380572
2034-GDRCN,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-03-16 08:15:16.103379720
8966-SNIZF,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-05-12 08:27:19.988639590
6243-OZGFH,No,No,No,DSL,No phone service,No,No,Yes,Yes,2021-11-30 20:35:55.296790680
4654-DLAMQ,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,2021-12-07 02:04:44.237432544
0513-RBGPE,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,2021-03-29 17:38:13.325759728
5160-UXJED,No,No,No,DSL,No,Yes,No,No,No,2021-10-24 11:43:01.652939504
4115-NZRKS,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-06-24 19:52:09.679068448
0219-YTZUE,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,2020-07-27 10:36:21.880147684
0623-IIHUG,No,No,Yes,DSL,No phone service,No,No,No,Yes,2021-04-22 07:10:14.484521440
4572-DVCGN,No,No,No,Fiber optic,No,Yes,No,Yes,No,2020-03-22 04:13:33.859698949
3351-NGXYI,No,No,Yes,DSL,Yes,Yes,No,No,No,2021-06-08 22:41:40.880431696
8984-EYLLL,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-05-26 01:18:43.658051690
9057-MSWCO,No,No,Yes,DSL,No phone service,No,No,No,No,2021-01-11 22:02:49.724510080
9833-TGFHX,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-01-22 16:41:22.476569156
9294-TDIPC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-14 13:00:31.695541040
5229-DTFYB,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,2021-05-03 04:45:40.130644704
0104-PPXDV,Yes,No,No,DSL,No,Yes,No,No,No,2021-10-03 22:25:56.148821352
5176-LMJXE,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-07-31 23:46:05.691564896
3583-KRKMD,No,No,No,Fiber optic,No,Yes,Yes,No,No,2021-10-16 01:55:07.583072992
1010-DIAUQ,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-09-02 19:01:51.445612040
9069-LGEUL,No,No,Yes,DSL,No,Yes,No,Yes,No,2021-01-22 04:41:22.476569156
7302-ZHMHP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-07-08 15:13:02.164157904
9571-EDEBV,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-07-17 05:59:53.865379152
3520-FJGCV,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:03:08.128372616
6563-VRERX,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-08-08 03:40:13.973303040
0259-GBZSH,No,No,No,Fiber optic,Yes,Yes,No,No,Yes,2020-11-24 18:03:59.250213008
6122-EFVKN,No,No,Yes,DSL,No phone service,No,Yes,No,No,2021-06-19 02:50:44.816813400
2805-EDJPQ,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,2021-11-27 15:22:02.010792384
6862-CQUMB,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,2020-01-22 09:12:56.029537063
7156-MXBJE,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-11-11 21:08:26.106219824
6158-HDPXZ,No,No,No,DSL,No phone service,No,No,No,No,2021-05-07 08:24:52.757739280
9601-BRXPO,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-02-23 09:00:15.336552112
2863-IMQDR,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2020-02-01 18:20:57.597273501
5686-CMAWK,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,No,2021-01-02 23:47:31.576256744
5651-CRHKQ,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,2021-07-11 10:29:00.187446744
6905-NIQIN,No,Yes,No,DSL,No,Yes,No,No,No,2021-09-30 14:42:34.047145696
8204-YJCLA,Yes,Yes,Yes,DSL,No phone service,No,Yes,Yes,Yes,2020-11-07 14:59:44.663447884
5167-ZFFMM,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,2021-05-20 07:49:54.717409824
6583-SZVGP,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-10-19 02:10:03.237716552
4895-TMWIR,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-10-16 17:19:24.555523996
0533-BNWKF,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,2020-02-09 20:40:25.220107924
1708-PBBOA,Yes,Yes,Yes,DSL,No phone service,No,Yes,Yes,No,2021-03-21 05:20:50.440215848
8782-LKFPK,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,No,2021-03-09 19:18:00.715705760
5522-JBWMO,No,No,No,DSL,No,Yes,No,No,No,2020-01-04 05:13:53.285998295
3597-MVHJT,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-11-13 10:30:38.341380288
9774-NRNAU,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-02-20 03:18:57.972166998
0224-RLWWD,No,No,No,DSL,No,Yes,No,No,No,2021-09-20 13:02:58.926441352
9967-ATRFS,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-12-02 02:57:05.163305876
3951-NJCVI,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-12-20 21:53:00.800908832
2977-CEBSX,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2021-09-26 16:02:19.051405848
0177-PXBAT,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-10-23 15:47:11.127520592
6599-CEBNN,No,Yes,No,Fiber optic,No,Yes,No,No,No,2020-05-19 22:19:23.533087190
2519-ERQOJ,Yes,No,No,DSL,No phone service,No,Yes,Yes,Yes,2020-05-06 12:56:26.310707186
5876-QMYLD,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-17 03:31:26.395910252
2277-AXSDC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-02-09 23:09:54.035785288
9442-JTWDL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-08-24 05:49:40.403294520
0979-PHULV,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-05-15 23:11:44.458960520
3067-SVMTC,No,No,Yes,DSL,No,Yes,Yes,No,No,2021-10-28 15:22:14.280034080
5495-GPSRW,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-08-04 14:57:54.240272648
7606-BPHHN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-12-29 10:10:23.686452712
4742-DRORA,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,2020-01-15 02:49:18.932121556
0111-KLBQG,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,2021-04-27 19:12:41.715421752
4800-VHZKI,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-07 04:21:20.090883272
7989-CHGTL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-23 10:35:08.264697528
0334-GDDSO,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,2021-10-10 06:24:13.905140584
4163-NCJAK,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-03-20 22:19:48.071570576
5233-AOZUF,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-08-06 07:16:59.369497300
5973-EJGDP,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,2021-09-01 18:07:03.288838400
1996-DBMUS,No,No,No,Fiber optic,No,Yes,No,No,No,2021-05-28 17:37:48.787276344
7916-VCCPB,No,Yes,No,Fiber optic,No,Yes,No,No,No,2020-02-08 07:18:12.984947458
4686-GEFRM,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-11-25 23:57:45.038341380
5249-QYHEX,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-10-05 16:47:06.015336552
0578-SKVMF,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,2021-07-14 13:13:24.657767680
5564-NEMQO,Yes,No,No,Fiber optic,No,Yes,No,No,No,2021-12-08 20:25:54.103947736
2233-FAGXV,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-12-27 20:48:11.451292244
5605-IYGFG,No,No,No,Fiber optic,No,Yes,No,No,No,2020-01-02 00:54:48.156773643
7663-ZTEGJ,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-12-03 11:20:19.767111616
3935-TBRZZ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-11-22 08:45:56.489633624
8111-BKVDS,Yes,Yes,Yes,DSL,No phone service,No,No,No,No,2021-07-26 11:43:38.460664584
2055-SIFSS,No,No,No,DSL,Yes,Yes,No,No,No,2021-10-05 21:46:03.646691280
2806-MLNTI,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-01-07 20:53:05.913092872
8734-DKSTZ,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2020-12-22 03:46:46.589037204
4360-PNRQB,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-12-05 10:13:03.186594712
6152-ONASV,No,No,Yes,DSL,Yes,Yes,Yes,No,No,2021-12-01 21:30:43.453564328
9063-ZGTUY,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-11 17:03:52.093155352
7781-HVGMK,Yes,Yes,Yes,DSL,No phone service,No,Yes,Yes,Yes,2021-10-16 19:21:29.292814536
2181-UAESM,Yes,No,Yes,DSL,No,Yes,No,No,No,2020-10-28 18:19:07.174098268
2957-LOLHO,No,No,No,DSL,No,Yes,No,No,No,2020-07-10 05:02:38.477705196
6048-NJXHX,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-05-09 05:42:55.518318660
2320-SLKMB,Yes,No,No,DSL,No phone service,No,Yes,No,Yes,2020-03-31 09:57:18.454984379
4980-URKXC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-04-19 01:56:21.198523144
4376-KFVRS,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-12-29 17:11:26.055097984
5886-VLQVU,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-04-03 17:40:40.556660039
3577-AMVUX,Yes,No,No,DSL,No,Yes,Yes,No,No,2020-03-10 00:44:22.425447316
0771-WLCLA,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-09-23 15:47:23.396762280
5628-RKIFK,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-08-23 05:22:16.324907696
0206-TBWLC,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-09-10 16:49:45.515478556
2937-FTHUR,No,No,Yes,DSL,Yes,Yes,No,Yes,No,2021-05-21 21:12:06.952570288
1910-FMXJM,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-02-04 21:32:46.145981252
7752-XUSCI,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-03-18 18:00:42.942345924
4110-PFEUZ,No,No,No,Fiber optic,No,Yes,No,No,No,2020-07-30 03:22:51.087759160
0732-OCQOC,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-06-21 12:36:11.655779608
5168-MSWXT,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-04-01 00:54:11.349048565
1090-ESELR,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2021-03-06 16:33:36.245384832
8592-PLTMQ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-08-30 01:20:34.081226920
5760-WRAHC,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,2020-03-29 15:36:08.588469185
8847-GEOOQ,Yes,Yes,No,DSL,No phone service,No,Yes,Yes,Yes,2021-12-18 17:06:31.593297360
0256-LTHVJ,No,No,No,Fiber optic,No,Yes,No,Yes,No,2020-05-18 23:54:04.191990912
4785-FCIFB,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-03-06 01:36:43.351320648
8313-NDOIA,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-03-03 03:51:16.512354440
5149-CUZUJ,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,2021-07-09 18:37:19.136608920
0942-KOWSM,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,2020-01-25 11:57:20.499857994
4237-CLSMM,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-03-26 02:53:48.855438796
1452-VOQCH,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-09-18 01:15:27.350184608
4719-UMSIY,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-08-24 08:46:33.297358704
