customerID,Contract,tenure,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,datetime
4075-JFPGR,One year,51,Electronic check,Yes,93.5,4619.55,No,2021-02-16 17:33:31.133200792
4629-NRXKX,Month-to-month,2,Electronic check,No,70.4,147.15,Yes,2021-08-25 19:11:52.638454984
9514-JDSKI,Month-to-month,1,Electronic check,No,40.2,40.2,Yes,2021-01-10 08:40:37.489349616
3282-ZISZV,One year,32,Credit card (automatic),No,83.7,2633.3,No,2020-07-25 06:17:16.750923032
3675-YDUPJ,Month-to-month,10,Mailed check,Yes,19.85,193.05,No,2021-10-20 05:34:20.210167560
4111-BNXIF,Two year,67,Electronic check,Yes,59.55,4103.9,No,2020-06-25 03:48:00.204487360
7017-VFHAY,Two year,61,Credit card (automatic),No,115.1,7008.15,No,2020-05-23 16:00:40.897472308
6655-LHBYW,One year,50,Credit card (automatic),No,114.35,5791.1,No,2020-02-22 20:05:27.179778472
4959-JOSRX,Month-to-month,2,Credit card (automatic),Yes,44.6,80.55,Yes,2020-12-10 00:17:35.154785572
5046-NUHWD,Month-to-month,29,Electronic check,Yes,45.0,1228.65,No,2021-09-16 04:24:48.667992048
7273-TEFQD,Month-to-month,3,Electronic check,Yes,41.15,132.2,Yes,2020-03-01 02:29:04.277193979
3606-TWKGI,Month-to-month,13,Electronic check,Yes,106.9,1364.3,Yes,2021-02-12 11:24:49.690428856
7529-ZDFXI,Month-to-month,57,Electronic check,Yes,89.85,4925.35,No,2020-07-08 23:08:52.689576824
7605-BDWDC,Two year,31,Bank transfer (automatic),Yes,49.85,1520.1,No,2020-08-05 08:51:40.028401020
1950-KSVVJ,One year,45,Mailed check,No,113.3,5032.25,No,2021-01-08 19:18:25.254189148
0123-CRBRT,Two year,61,Mailed check,No,88.1,5526.75,No,2021-05-31 07:54:49.179210448
6292-TOSSS,Two year,50,Bank transfer (automatic),No,24.9,1195.25,No,2020-04-09 13:11:34.234592445
3197-ARFOY,Month-to-month,19,Mailed check,Yes,105.0,2007.25,No,2020-08-13 16:10:05.282590172
6323-AYBRX,Two year,59,Mailed check,No,19.35,1099.6,Yes,2020-08-30 06:46:55.790968476
7014-ZZXAW,Two year,71,Credit card (automatic),Yes,24.25,1732.95,No,2021-07-19 15:17:56.625958536
4385-GZQXV,Month-to-month,16,Electronic check,Yes,94.45,1511.2,Yes,2021-06-13 12:18:48.770235728
7633-MVPUY,Two year,57,Electronic check,Yes,59.75,3450.15,No,2020-02-04 21:05:22.067594433
6366-ZGQGL,Month-to-month,1,Bank transfer (automatic),No,24.8,24.8,Yes,2021-10-19 14:37:27.316103376
4716-HHKQH,Month-to-month,20,Electronic check,No,107.05,2172.05,No,2020-09-10 21:48:43.146833284
5940-AHUHD,Month-to-month,1,Mailed check,No,70.6,70.6,Yes,2020-07-21 07:37:01.755183186
6432-TWQLB,Month-to-month,5,Electronic check,Yes,85.4,401.1,Yes,2021-03-10 02:46:27.162737856
4484-GLZOU,Month-to-month,52,Electronic check,Yes,105.05,5624.85,Yes,2021-01-24 16:28:54.052825900
3179-GBRWV,Month-to-month,21,Bank transfer (automatic),Yes,64.95,1339.8,No,2020-03-29 23:04:35.035501278
8645-KWHJO,Month-to-month,14,Electronic check,Yes,55.0,771.95,No,2020-04-19 04:53:14.092587332
4130-MZLCC,Month-to-month,5,Bank transfer (automatic),No,50.55,244.75,No,2020-09-20 15:59:51.820505536
0314-TKOSI,Month-to-month,6,Mailed check,No,55.15,322.9,No,2021-09-26 23:30:45.498437944
8229-MYEJZ,Month-to-month,10,Electronic check,No,51.2,498.25,No,2021-09-29 18:46:43.521726784
2080-SRCDE,Month-to-month,1,Mailed check,No,25.4,25.4,No,2020-02-13 19:20:40.215847770
9577-WJVCQ,Month-to-month,68,Mailed check,No,54.45,3687.75,No,2020-08-11 01:53:04.890656064
9512-UIBFX,Month-to-month,18,Mailed check,No,95.15,1779.95,Yes,2020-05-03 15:10:59.471740982
6202-DYYFX,One year,22,Credit card (automatic),Yes,76.0,1783.6,No,2020-05-16 19:34:59.062766260
3808-HFKDE,Month-to-month,20,Electronic check,Yes,44.35,927.15,No,2020-02-07 18:50:48.906560636
5583-SXDAG,Month-to-month,1,Electronic check,No,70.0,70,Yes,2020-02-19 07:23:07.446748083
3488-PGMQJ,Month-to-month,8,Electronic check,Yes,74.5,606.55,Yes,2021-03-22 23:42:00.306731040
3580-REOAC,Month-to-month,10,Credit card (automatic),Yes,44.85,435.4,Yes,2020-08-01 05:12:27.401306448
7534-BFESC,Month-to-month,24,Electronic check,Yes,76.1,1712.7,Yes,2020-12-15 09:50:33.570008520
3727-OWVYD,One year,35,Mailed check,No,61.2,2021.2,No,2020-12-23 22:07:56.455552400
2294-SALNE,One year,23,Mailed check,No,86.8,1940.8,No,2020-12-31 14:29:28.815677364
4847-TAJYI,Month-to-month,6,Electronic check,Yes,89.35,567.8,No,2021-10-21 16:27:03.629650664
1563-IWQEX,Month-to-month,12,Mailed check,No,19.7,220.35,No,2021-08-27 03:35:07.242260720
8203-XJZRC,Month-to-month,1,Mailed check,No,20.25,20.25,No,2020-10-07 11:35:39.960238568
6556-DBKZF,Two year,71,Electronic check,No,76.05,5436.45,No,2021-10-02 01:35:17.466628800
6851-WEFYX,Month-to-month,35,Electronic check,Yes,100.8,3437.5,No,2021-12-26 19:25:59.216131776
2985-JUUBZ,Month-to-month,40,Electronic check,Yes,74.55,3015.75,No,2021-09-25 02:40:06.816245384
6390-DSAZX,Month-to-month,1,Mailed check,Yes,73.6,73.6,Yes,2020-07-04 21:59:08.878159614
0895-LMRSF,One year,23,Bank transfer (automatic),Yes,64.9,1509.8,No,2021-11-04 01:50:00.852030672
8098-LLAZX,Month-to-month,4,Electronic check,Yes,95.45,396.1,Yes,2021-12-10 02:19:39.892076112
8266-VBFQL,Month-to-month,4,Electronic check,Yes,90.4,356.65,No,2020-01-31 19:55:38.256177222
8181-YHCMF,Two year,68,Credit card (automatic),No,60.3,4109,No,2021-06-04 04:05:35.359272936
2240-HSJQD,Month-to-month,38,Mailed check,Yes,81.85,3141.7,No,2021-01-02 06:21:09.866515192
1248-DYXUB,Two year,52,Mailed check,No,24.8,1229.1,No,2020-05-14 12:46:25.117864242
0265-EDXBD,Month-to-month,32,Electronic check,Yes,74.9,2303.35,Yes,2021-08-07 10:13:52.263561488
4115-BNPJY,Two year,29,Mailed check,No,75.55,2054.4,No,2021-06-16 12:33:44.424879296
3167-SNQPL,Month-to-month,38,Electronic check,No,101.15,3741.85,No,2021-07-10 19:32:07.293382560
4091-TVOCN,One year,48,Credit card (automatic),Yes,78.75,3682.45,No,2021-08-03 14:03:06.083499000
1098-TDVUQ,Month-to-month,1,Bank transfer (automatic),Yes,19.25,19.25,No,2021-08-15 00:05:55.808009088
7277-OZCGZ,Month-to-month,22,Electronic check,Yes,89.05,1886.25,No,2021-07-03 13:08:30.195967056
1557-EMYVT,Two year,43,Credit card (automatic),No,115.05,4895.1,No,2020-01-31 04:58:45.362113036
2799-ARNLO,Month-to-month,5,Electronic check,Yes,69.35,341.6,No,2021-01-21 18:43:27.213859696
7563-BIUPC,Month-to-month,5,Electronic check,Yes,80.6,415.55,Yes,2020-04-19 17:20:38.170974154
5027-YOCXN,One year,51,Credit card (automatic),No,110.05,5686.4,No,2020-08-29 08:21:36.449872196
3973-SKMLN,Two year,71,Credit card (automatic),Yes,19.9,1355.1,No,2020-01-12 20:00:44.987219539
2321-OMBXY,One year,38,Credit card (automatic),No,80.3,3058.65,Yes,2020-12-15 19:48:28.832717976
2840-XANRC,Month-to-month,24,Electronic check,Yes,93.15,2231.05,Yes,2021-10-09 22:55:47.458108488
6745-JEFZB,Month-to-month,35,Credit card (automatic),Yes,91.5,3236.35,No,2021-08-17 16:52:25.015620560
5020-ZSTTY,One year,54,Bank transfer (automatic),No,82.45,4350.1,Yes,2021-06-19 22:46:35.342232320
9880-TDQAC,Two year,72,Electronic check,Yes,60.0,4264,No,2021-09-19 14:37:39.585345072
8705-WZCYL,Month-to-month,1,Electronic check,Yes,44.8,44.8,No,2020-08-07 00:43:21.079238852
7102-JJVTX,One year,9,Mailed check,No,48.6,422.3,No,2021-01-29 06:06:01.942629932
8626-PTQGE,Two year,69,Bank transfer (automatic),Yes,60.05,4176.7,No,2021-11-21 14:52:10.701505248
4983-CLMLV,Month-to-month,52,Credit card (automatic),Yes,102.7,5138.1,No,2020-03-06 12:02:02.692416927
5701-YVSVF,Month-to-month,11,Electronic check,Yes,82.9,880.05,No,2020-08-12 22:43:43.572848620
5804-LEPIM,Month-to-month,2,Electronic check,Yes,70.35,139.05,Yes,2021-10-13 06:39:09.559784152
5697-GOMBF,Month-to-month,28,Electronic check,Yes,35.9,973.65,No,2020-04-20 20:44:55.143425162
2739-CACDQ,Month-to-month,17,Credit card (automatic),Yes,82.65,1470.05,No,2021-10-28 05:24:19.017324624
9385-EHGDO,Two year,35,Mailed check,Yes,19.85,739.35,No,2021-02-28 03:36:20.857710880
9498-FIMXL,One year,8,Mailed check,Yes,19.2,161.95,No,2020-12-10 17:43:56.864527120
2379-GYFLQ,One year,46,Credit card (automatic),Yes,94.9,4422.95,No,2021-08-18 05:19:49.094007384
0122-OAHPZ,Month-to-month,7,Electronic check,Yes,73.85,511.25,Yes,2021-11-18 02:09:50.968474864
2868-SNELZ,Month-to-month,2,Mailed check,No,80.6,155.8,Yes,2020-04-29 04:03:20.397614314
4322-RCYMT,One year,68,Bank transfer (automatic),Yes,75.8,5293.95,Yes,2021-01-15 13:14:38.273217836
6680-NENYN,Two year,43,Electronic check,Yes,104.6,4759.85,Yes,2021-10-30 07:13:55.330871912
2088-IEBAU,Two year,68,Electronic check,Yes,88.15,6148.45,No,2021-03-18 10:04:52.416927008
7982-VCELR,Month-to-month,36,Credit card (automatic),Yes,94.8,3565.65,No,2021-12-04 16:46:41.476853168
1343-EHPYB,Month-to-month,63,Electronic check,Yes,103.4,6603,Yes,2021-09-23 00:50:30.502698096
6035-BXTTY,Month-to-month,32,Bank transfer (automatic),No,54.65,1830.1,No,2021-12-28 06:18:42.635614880
6885-PKOAM,Two year,71,Credit card (automatic),No,85.75,6223.8,No,2020-11-02 00:27:48.616870208
7520-HQWJU,Month-to-month,66,Bank transfer (automatic),Yes,67.45,4508.65,No,2020-02-27 04:43:37.438227776
9639-BUJXT,One year,63,Mailed check,No,20.5,1328.15,No,2021-12-26 01:59:37.506390224
5924-SNGKP,One year,41,Credit card (automatic),Yes,20.25,865,No,2020-02-06 22:54:58.381141721
0021-IKXGC,Month-to-month,1,Electronic check,Yes,72.1,72.1,No,2020-09-12 23:38:19.460380572
2034-GDRCN,Month-to-month,2,Electronic check,Yes,90.4,168.2,Yes,2021-03-16 08:15:16.103379720
8966-SNIZF,Two year,70,Bank transfer (automatic),No,19.45,1303.5,No,2020-05-12 08:27:19.988639590
6243-OZGFH,Month-to-month,23,Electronic check,Yes,44.95,996.85,No,2021-11-30 20:35:55.296790680
4654-DLAMQ,One year,64,Bank transfer (automatic),No,97.0,6430.9,No,2021-12-07 02:04:44.237432544
0513-RBGPE,Two year,37,Credit card (automatic),Yes,62.8,2278.75,No,2021-03-29 17:38:13.325759728
5160-UXJED,One year,17,Mailed check,No,44.6,681.4,No,2021-10-24 11:43:01.652939504
4115-NZRKS,Month-to-month,7,Electronic check,Yes,89.15,574.35,No,2021-06-24 19:52:09.679068448
0219-YTZUE,Month-to-month,4,Bank transfer (automatic),Yes,84.8,371.9,Yes,2020-07-27 10:36:21.880147684
0623-IIHUG,Month-to-month,21,Electronic check,Yes,41.9,840.1,Yes,2021-04-22 07:10:14.484521440
4572-DVCGN,Month-to-month,10,Bank transfer (automatic),Yes,80.25,846,Yes,2020-03-22 04:13:33.859698949
3351-NGXYI,Month-to-month,16,Electronic check,Yes,54.1,889,No,2021-06-08 22:41:40.880431696
8984-EYLLL,Two year,64,Electronic check,Yes,105.25,6823.4,No,2020-05-26 01:18:43.658051690
9057-MSWCO,Month-to-month,27,Credit card (automatic),No,30.75,805.1,Yes,2021-01-11 22:02:49.724510080
9833-TGFHX,One year,42,Electronic check,No,97.1,4016.75,No,2020-01-22 16:41:22.476569156
9294-TDIPC,Month-to-month,5,Mailed check,No,20.2,83.75,No,2020-09-14 13:00:31.695541040
5229-DTFYB,Two year,41,Bank transfer (automatic),Yes,98.8,3959.15,No,2021-05-03 04:45:40.130644704
0104-PPXDV,One year,58,Credit card (automatic),No,50.3,2878.55,No,2021-10-03 22:25:56.148821352
5176-LMJXE,Two year,47,Mailed check,Yes,20.55,945.7,No,2021-07-31 23:46:05.691564896
3583-KRKMD,Month-to-month,18,Bank transfer (automatic),Yes,75.9,1373.05,No,2021-10-16 01:55:07.583072992
1010-DIAUQ,Month-to-month,5,Bank transfer (automatic),No,96.5,492.55,Yes,2021-09-02 19:01:51.445612040
9069-LGEUL,Month-to-month,23,Bank transfer (automatic),Yes,59.95,1406,No,2021-01-22 04:41:22.476569156
7302-ZHMHP,Month-to-month,1,Mailed check,No,19.15,19.15,No,2021-07-08 15:13:02.164157904
9571-EDEBV,One year,71,Credit card (automatic),Yes,98.65,6962.85,No,2021-07-17 05:59:53.865379152
3520-FJGCV,Two year,72,Credit card (automatic),Yes,112.6,8126.65,No,2021-05-29 16:03:08.128372616
6563-VRERX,One year,33,Mailed check,No,20.6,690.25,No,2021-08-08 03:40:13.973303040
0259-GBZSH,Month-to-month,2,Electronic check,Yes,85.65,181.5,Yes,2020-11-24 18:03:59.250213008
6122-EFVKN,Two year,24,Mailed check,No,35.75,830.8,No,2021-06-19 02:50:44.816813400
2805-EDJPQ,One year,56,Credit card (automatic),Yes,99.75,5608.4,No,2021-11-27 15:22:02.010792384
6862-CQUMB,Month-to-month,37,Credit card (automatic),Yes,96.1,3646.8,No,2020-01-22 09:12:56.029537063
7156-MXBJE,One year,43,Credit card (automatic),No,85.1,3662.25,No,2020-11-11 21:08:26.106219824
6158-HDPXZ,Month-to-month,1,Mailed check,No,25.35,25.35,No,2021-05-07 08:24:52.757739280
9601-BRXPO,Month-to-month,25,Bank transfer (automatic),Yes,104.95,2566.5,Yes,2021-02-23 09:00:15.336552112
2863-IMQDR,Two year,61,Electronic check,No,89.65,5308.7,No,2020-02-01 18:20:57.597273501
5686-CMAWK,One year,17,Electronic check,No,86.75,1410.25,No,2021-01-02 23:47:31.576256744
5651-CRHKQ,One year,41,Bank transfer (automatic),Yes,86.2,3339.05,No,2021-07-11 10:29:00.187446744
6905-NIQIN,Month-to-month,1,Mailed check,No,50.65,50.65,Yes,2021-09-30 14:42:34.047145696
8204-YJCLA,Two year,72,Bank transfer (automatic),Yes,64.8,4732.35,No,2020-11-07 14:59:44.663447884
5167-ZFFMM,Month-to-month,1,Credit card (automatic),Yes,90.85,90.85,Yes,2021-05-20 07:49:54.717409824
6583-SZVGP,Two year,48,Bank transfer (automatic),Yes,108.1,5067.45,No,2021-10-19 02:10:03.237716552
4895-TMWIR,Month-to-month,11,Mailed check,No,19.95,214.75,Yes,2020-10-16 17:19:24.555523996
0533-BNWKF,Month-to-month,55,Electronic check,Yes,85.45,4874.7,Yes,2020-02-09 20:40:25.220107924
1708-PBBOA,One year,42,Electronic check,Yes,54.75,2348.45,No,2021-03-21 05:20:50.440215848
8782-LKFPK,Month-to-month,44,Mailed check,Yes,90.4,4063,No,2021-03-09 19:18:00.715705760
5522-JBWMO,Month-to-month,1,Electronic check,No,44.0,44,No,2020-01-04 05:13:53.285998295
3597-MVHJT,Month-to-month,27,Bank transfer (automatic),Yes,95.6,2595.25,No,2020-11-13 10:30:38.341380288
9774-NRNAU,Month-to-month,27,Bank transfer (automatic),Yes,84.8,2309.55,No,2020-02-20 03:18:57.972166998
0224-RLWWD,Month-to-month,2,Electronic check,Yes,44.3,89.3,No,2021-09-20 13:02:58.926441352
9967-ATRFS,Month-to-month,19,Mailed check,No,19.9,367.55,No,2020-12-02 02:57:05.163305876
3951-NJCVI,Month-to-month,42,Electronic check,Yes,95.05,3944.5,No,2020-12-20 21:53:00.800908832
2977-CEBSX,Two year,66,Credit card (automatic),Yes,90.05,5965.95,No,2021-09-26 16:02:19.051405848
0177-PXBAT,Month-to-month,33,Bank transfer (automatic),Yes,109.9,3694.7,No,2021-10-23 15:47:11.127520592
6599-CEBNN,Month-to-month,34,Credit card (automatic),Yes,73.95,2524.45,Yes,2020-05-19 22:19:23.533087190
2519-ERQOJ,Month-to-month,33,Electronic check,Yes,54.6,1803.7,No,2020-05-06 12:56:26.310707186
5876-QMYLD,One year,23,Mailed check,No,20.05,415.1,No,2021-02-17 03:31:26.395910252
2277-AXSDC,One year,32,Bank transfer (automatic),No,19.75,624.15,No,2020-02-09 23:09:54.035785288
9442-JTWDL,One year,11,Credit card (automatic),No,20.05,237.7,No,2021-08-24 05:49:40.403294520
0979-PHULV,Month-to-month,69,Credit card (automatic),Yes,99.45,7007.6,Yes,2021-05-15 23:11:44.458960520
3067-SVMTC,One year,68,Bank transfer (automatic),No,55.9,3848.8,No,2021-10-28 15:22:14.280034080
5495-GPSRW,Two year,20,Mailed check,Yes,19.7,419.4,No,2021-08-04 14:57:54.240272648
7606-BPHHN,Two year,72,Credit card (automatic),Yes,19.8,1468.75,No,2020-12-29 10:10:23.686452712
4742-DRORA,One year,60,Bank transfer (automatic),Yes,95.4,5812,No,2020-01-15 02:49:18.932121556
0111-KLBQG,Month-to-month,32,Mailed check,Yes,93.95,2861.45,No,2021-04-27 19:12:41.715421752
4800-VHZKI,Month-to-month,1,Mailed check,Yes,19.9,19.9,Yes,2021-02-07 04:21:20.090883272
7989-CHGTL,Month-to-month,1,Mailed check,Yes,19.6,19.6,Yes,2021-01-23 10:35:08.264697528
0334-GDDSO,Month-to-month,3,Electronic check,Yes,81.35,233.7,Yes,2021-10-10 06:24:13.905140584
4163-NCJAK,One year,46,Bank transfer (automatic),Yes,24.45,1066.15,No,2020-03-20 22:19:48.071570576
5233-AOZUF,Month-to-month,29,Electronic check,Yes,74.95,2149.05,No,2020-08-06 07:16:59.369497300
5973-EJGDP,Month-to-month,51,Electronic check,Yes,87.35,4473,No,2021-09-01 18:07:03.288838400
1996-DBMUS,Month-to-month,48,Bank transfer (automatic),Yes,70.65,3545.05,No,2021-05-28 17:37:48.787276344
7916-VCCPB,Month-to-month,16,Bank transfer (automatic),No,73.25,1195.75,No,2020-02-08 07:18:12.984947458
4686-GEFRM,Two year,70,Bank transfer (automatic),Yes,98.7,6858.9,No,2020-11-25 23:57:45.038341380
5249-QYHEX,Two year,40,Mailed check,Yes,24.8,1024.7,No,2021-10-05 16:47:06.015336552
0578-SKVMF,Month-to-month,22,Electronic check,No,83.3,1845.9,Yes,2021-07-14 13:13:24.657767680
5564-NEMQO,Month-to-month,1,Bank transfer (automatic),Yes,75.3,75.3,Yes,2021-12-08 20:25:54.103947736
2233-FAGXV,Month-to-month,5,Mailed check,Yes,24.3,132.25,No,2020-12-27 20:48:11.451292244
5605-IYGFG,Month-to-month,7,Bank transfer (automatic),Yes,69.85,515.45,No,2020-01-02 00:54:48.156773643
7663-ZTEGJ,One year,29,Credit card (automatic),No,100.55,2830.45,No,2020-12-03 11:20:19.767111616
3935-TBRZZ,One year,44,Mailed check,No,25.7,1110.5,No,2020-11-22 08:45:56.489633624
8111-BKVDS,Month-to-month,10,Bank transfer (automatic),No,40.7,449.3,No,2021-07-26 11:43:38.460664584
2055-SIFSS,Month-to-month,55,Bank transfer (automatic),No,51.65,2838.55,No,2021-10-05 21:46:03.646691280
2806-MLNTI,One year,52,Bank transfer (automatic),Yes,105.1,5376.4,No,2021-01-07 20:53:05.913092872
8734-DKSTZ,Month-to-month,10,Electronic check,No,85.95,858.6,No,2020-12-22 03:46:46.589037204
4360-PNRQB,Month-to-month,18,Bank transfer (automatic),Yes,75.6,1395.05,No,2021-12-05 10:13:03.186594712
6152-ONASV,One year,68,Bank transfer (automatic),No,58.25,3975.7,No,2021-12-01 21:30:43.453564328
9063-ZGTUY,Month-to-month,61,Mailed check,Yes,19.4,1182.55,Yes,2021-01-11 17:03:52.093155352
7781-HVGMK,Two year,72,Credit card (automatic),Yes,65.2,4784.45,No,2021-10-16 19:21:29.292814536
2181-UAESM,Month-to-month,2,Electronic check,No,53.45,119.5,No,2020-10-28 18:19:07.174098268
2957-LOLHO,Month-to-month,12,Bank transfer (automatic),Yes,45.4,518.9,Yes,2020-07-10 05:02:38.477705196
6048-NJXHX,Two year,41,Electronic check,Yes,19.75,899.45,No,2020-05-09 05:42:55.518318660
2320-SLKMB,Month-to-month,26,Credit card (automatic),Yes,44.45,1183.8,No,2020-03-31 09:57:18.454984379
4980-URKXC,One year,36,Bank transfer (automatic),No,20.85,720.05,No,2021-04-19 01:56:21.198523144
4376-KFVRS,Two year,72,Credit card (automatic),Yes,114.05,8468.2,No,2021-12-29 17:11:26.055097984
5886-VLQVU,Month-to-month,35,Bank transfer (automatic),Yes,89.85,3161.2,No,2020-04-03 17:40:40.556660039
3577-AMVUX,Month-to-month,1,Mailed check,No,55.05,55.05,No,2020-03-10 00:44:22.425447316
0771-WLCLA,Month-to-month,16,Electronic check,Yes,112.95,1882.55,No,2021-09-23 15:47:23.396762280
5628-RKIFK,Month-to-month,49,Credit card (automatic),No,101.55,5070.4,No,2020-08-23 05:22:16.324907696
0206-TBWLC,One year,54,Mailed check,Yes,114.65,6049.5,No,2020-09-10 16:49:45.515478556
2937-FTHUR,Month-to-month,18,Electronic check,No,64.8,1166.7,No,2021-05-21 21:12:06.952570288
1910-FMXJM,Month-to-month,36,Electronic check,No,80.4,2937.65,No,2021-02-04 21:32:46.145981252
7752-XUSCI,Month-to-month,60,Electronic check,Yes,105.9,6396.45,Yes,2020-03-18 18:00:42.942345924
4110-PFEUZ,Month-to-month,1,Mailed check,No,69.55,69.55,Yes,2020-07-30 03:22:51.087759160
0732-OCQOC,Two year,52,Bank transfer (automatic),Yes,25.05,1270.25,No,2020-06-21 12:36:11.655779608
5168-MSWXT,Month-to-month,8,Electronic check,Yes,94.75,759.55,No,2020-04-01 00:54:11.349048565
1090-ESELR,Two year,72,Bank transfer (automatic),No,105.5,7611.55,No,2021-03-06 16:33:36.245384832
8592-PLTMQ,One year,64,Mailed check,No,24.7,1642.75,No,2021-08-30 01:20:34.081226920
5760-WRAHC,Month-to-month,22,Mailed check,Yes,69.75,1545.4,No,2020-03-29 15:36:08.588469185
8847-GEOOQ,Month-to-month,60,Bank transfer (automatic),Yes,60.2,3582.4,No,2021-12-18 17:06:31.593297360
0256-LTHVJ,Month-to-month,28,Electronic check,Yes,81.05,2227.1,Yes,2020-05-18 23:54:04.191990912
4785-FCIFB,Two year,61,Mailed check,No,24.4,1417.9,No,2021-03-06 01:36:43.351320648
8313-NDOIA,Month-to-month,24,Electronic check,Yes,104.15,2494.65,No,2021-03-03 03:51:16.512354440
5149-CUZUJ,One year,28,Bank transfer (automatic),No,92.9,2768.35,No,2021-07-09 18:37:19.136608920
0942-KOWSM,Two year,30,Bank transfer (automatic),No,80.8,2369.3,No,2020-01-25 11:57:20.499857994
4237-CLSMM,Month-to-month,2,Mailed check,No,20.0,38,No,2020-03-26 02:53:48.855438796
1452-VOQCH,Month-to-month,1,Electronic check,Yes,75.1,75.1,No,2021-09-18 01:15:27.350184608
4719-UMSIY,Month-to-month,6,Mailed check,No,19.65,100.9,No,2020-08-24 08:46:33.297358704
6614-VBEGU,Month-to-month,24,Bank transfer (automatic),Yes,69.45,1614.05,No,2020-02-14 05:18:35.478557228
0880-TKATG,Month-to-month,4,Electronic check,No,101.15,385.9,Yes,2020-01-07 02:59:20.124964498
3811-VBYBZ,Month-to-month,7,Electronic check,Yes,99.8,673.25,Yes,2021-10-14 17:31:52.979267248
1480-BKXGA,Two year,72,Bank transfer (automatic),Yes,116.05,8404.9,No,2021-04-29 01:06:27.503550128
2996-XAUVF,Two year,70,Mailed check,Yes,40.05,2799.75,No,2020-02-26 13:46:44.544163590
9076-AXYIK,Two year,64,Electronic check,No,102.1,6538.45,No,2021-03-25 21:27:27.145697240
5968-XQIVE,One year,72,Electronic check,Yes,89.7,6588.95,No,2020-11-02 15:24:41.510934392
8896-RAZCR,Two year,44,Mailed check,No,19.9,868.1,No,2021-11-08 10:28:11.110479976
4640-UHDOS,Month-to-month,13,Electronic check,No,55.95,734.35,Yes,2020-01-30 04:03:57.205339392
4933-IKULF,One year,17,Mailed check,No,20.65,330.6,No,2020-04-15 08:42:27.912524850
3583-EKAPL,Month-to-month,1,Electronic check,Yes,55.0,55,Yes,2021-11-16 20:16:05.180346488
1304-BCCFO,Month-to-month,9,Mailed check,Yes,70.05,564.4,No,2021-06-19 20:17:06.526554952
